"Time_sec","MagnetsZ_mm","Extension_nm","expDetail","id"
4304.188,-5,176.138,"expDetail","./sample.txt"
4304.198,-5,157.708,"expDetail","./sample.txt"
4304.209,-5,163.121,"expDetail","./sample.txt"
4304.217,-5,193.436,"expDetail","./sample.txt"
4304.227,-5,168.636,"expDetail","./sample.txt"
4304.238,-5,159.438,"expDetail","./sample.txt"
4304.248,-5,166.227,"expDetail","./sample.txt"
4304.257,-5,186.447,"expDetail","./sample.txt"
4304.267,-5,173.344,"expDetail","./sample.txt"
4304.277,-5,174.172,"expDetail","./sample.txt"
4304.287,-5,171.704,"expDetail","./sample.txt"
4304.296,-5,194.075,"expDetail","./sample.txt"
4304.306,-5,184.788,"expDetail","./sample.txt"
4304.316,-5,174.584,"expDetail","./sample.txt"
4304.327,-5,136.901,"expDetail","./sample.txt"
4304.336,-5,145.301,"expDetail","./sample.txt"
4304.346,-5,166.186,"expDetail","./sample.txt"
4304.356,-5,173.471,"expDetail","./sample.txt"
4304.366,-5,130.725,"expDetail","./sample.txt"
4304.375,-5,145.662,"expDetail","./sample.txt"
4304.385,-5,175.75,"expDetail","./sample.txt"
4304.395,-5,177.684,"expDetail","./sample.txt"
4304.406,-5,188.695,"expDetail","./sample.txt"
4304.415,-5,163.879,"expDetail","./sample.txt"
4304.425,-5,116.489,"expDetail","./sample.txt"
4304.435,-5,139.253,"expDetail","./sample.txt"
4304.445,-5,146.89,"expDetail","./sample.txt"
4304.455,-5,174.728,"expDetail","./sample.txt"
4304.464,-5,164.676,"expDetail","./sample.txt"
4304.474,-5,158.098,"expDetail","./sample.txt"
4304.484,-5,132.193,"expDetail","./sample.txt"
4304.494,-5,132.359,"expDetail","./sample.txt"
4304.503,-5,170.23,"expDetail","./sample.txt"
4304.514,-5,169.162,"expDetail","./sample.txt"
4304.524,-5,149.033,"expDetail","./sample.txt"
4304.534,-5,153.813,"expDetail","./sample.txt"
4304.543,-5,146.986,"expDetail","./sample.txt"
4304.553,-5,116.909,"expDetail","./sample.txt"
4304.563,-5,163.397,"expDetail","./sample.txt"
4304.573,-5,156.395,"expDetail","./sample.txt"
4304.583,-5,136.439,"expDetail","./sample.txt"
4304.592,-5,181.154,"expDetail","./sample.txt"
4304.603,-5,165.519,"expDetail","./sample.txt"
4304.613,-5,154.613,"expDetail","./sample.txt"
4304.623,-5,179.549,"expDetail","./sample.txt"
4304.632,-5,127.431,"expDetail","./sample.txt"
4304.642,-5,167.404,"expDetail","./sample.txt"
4304.652,-5,142.956,"expDetail","./sample.txt"
4304.662,-5,136.834,"expDetail","./sample.txt"
4304.671,-5,151.79,"expDetail","./sample.txt"
4304.681,-5,119.964,"expDetail","./sample.txt"
4304.691,-5,142.627,"expDetail","./sample.txt"
4304.702,-5,179.183,"expDetail","./sample.txt"
4304.711,-5,176.041,"expDetail","./sample.txt"
4304.721,-5,163.725,"expDetail","./sample.txt"
4304.731,-5,184.047,"expDetail","./sample.txt"
4304.741,-5,189.731,"expDetail","./sample.txt"
4304.75,-5,156.348,"expDetail","./sample.txt"
4304.76,-5,163.162,"expDetail","./sample.txt"
4304.77,-5,161.932,"expDetail","./sample.txt"
4304.78,-5,151.255,"expDetail","./sample.txt"
4304.79,-5,156.648,"expDetail","./sample.txt"
4304.8,-5,158.363,"expDetail","./sample.txt"
4304.81,-5,172.191,"expDetail","./sample.txt"
4304.82,-5,199.953,"expDetail","./sample.txt"
4304.83,-5,169.664,"expDetail","./sample.txt"
4304.839,-5,179.428,"expDetail","./sample.txt"
4304.849,-5,180.505,"expDetail","./sample.txt"
4304.859,-5,207.004,"expDetail","./sample.txt"
4304.869,-5,184.387,"expDetail","./sample.txt"
4304.878,-5,152.003,"expDetail","./sample.txt"
4304.888,-5,162.886,"expDetail","./sample.txt"
4304.899,-5,183.654,"expDetail","./sample.txt"
4304.909,-5,176.888,"expDetail","./sample.txt"
4304.918,-5,165.596,"expDetail","./sample.txt"
4304.928,-5,157.187,"expDetail","./sample.txt"
4304.938,-5,169.2,"expDetail","./sample.txt"
4304.948,-5,186.132,"expDetail","./sample.txt"
4304.958,-5,159.71,"expDetail","./sample.txt"
4304.968,-5,155.215,"expDetail","./sample.txt"
4304.978,-5,159.331,"expDetail","./sample.txt"
4304.988,-5,145.521,"expDetail","./sample.txt"
4304.998,-5,147.338,"expDetail","./sample.txt"
4305.007,-5,169.402,"expDetail","./sample.txt"
4305.017,-5,124.266,"expDetail","./sample.txt"
4305.027,-5,158.483,"expDetail","./sample.txt"
4305.037,-5,172.93,"expDetail","./sample.txt"
4305.046,-5,150.971,"expDetail","./sample.txt"
4305.056,-5,135.279,"expDetail","./sample.txt"
4305.067,-5,172.221,"expDetail","./sample.txt"
4305.076,-5,165.802,"expDetail","./sample.txt"
4305.086,-5,178.327,"expDetail","./sample.txt"
4305.096,-5,181.15,"expDetail","./sample.txt"
4305.106,-5,158.412,"expDetail","./sample.txt"
4305.116,-5,185.698,"expDetail","./sample.txt"
4305.125,-5,181.906,"expDetail","./sample.txt"
4305.135,-5,111.808,"expDetail","./sample.txt"
4305.145,-5,178.101,"expDetail","./sample.txt"
4305.155,-5,170.387,"expDetail","./sample.txt"
4305.166,-5,168.794,"expDetail","./sample.txt"
4305.175,-5,127.7,"expDetail","./sample.txt"
4305.185,-5,139.661,"expDetail","./sample.txt"
4305.195,-5,165.848,"expDetail","./sample.txt"
4305.205,-5,182.879,"expDetail","./sample.txt"
4305.214,-5,171.421,"expDetail","./sample.txt"
4305.224,-5,142.16,"expDetail","./sample.txt"
4305.234,-5,197.496,"expDetail","./sample.txt"
4305.244,-5,165.18,"expDetail","./sample.txt"
4305.253,-5,152.492,"expDetail","./sample.txt"
4305.264,-5,145.542,"expDetail","./sample.txt"
4305.274,-5,193.518,"expDetail","./sample.txt"
4305.284,-5,190.943,"expDetail","./sample.txt"
4305.294,-5,156.561,"expDetail","./sample.txt"
4305.303,-5,177.243,"expDetail","./sample.txt"
4305.313,-5,170.67,"expDetail","./sample.txt"
4305.323,-5,186.34,"expDetail","./sample.txt"
4305.333,-5,184.237,"expDetail","./sample.txt"
4305.342,-5,201.256,"expDetail","./sample.txt"
4305.353,-5,176.955,"expDetail","./sample.txt"
4305.363,-5,202.773,"expDetail","./sample.txt"
4305.373,-5,156.615,"expDetail","./sample.txt"
4305.382,-5,86.032,"expDetail","./sample.txt"
4305.392,-5,139.715,"expDetail","./sample.txt"
4305.402,-5,118.146,"expDetail","./sample.txt"
4305.412,-5,146.568,"expDetail","./sample.txt"
4305.421,-5,129.488,"expDetail","./sample.txt"
4305.431,-5,142.465,"expDetail","./sample.txt"
4305.441,-5,135.498,"expDetail","./sample.txt"
4305.451,-5,127.928,"expDetail","./sample.txt"
4305.461,-5,163.771,"expDetail","./sample.txt"
4305.471,-5,134.707,"expDetail","./sample.txt"
4305.481,-5,154.611,"expDetail","./sample.txt"
4305.491,-5,159.086,"expDetail","./sample.txt"
4305.5,-5,133.321,"expDetail","./sample.txt"
4305.51,-5,148.383,"expDetail","./sample.txt"
4305.52,-5,113.918,"expDetail","./sample.txt"
4305.53,-5,172.714,"expDetail","./sample.txt"
4305.541,-5,174.706,"expDetail","./sample.txt"
4305.55,-5,129.071,"expDetail","./sample.txt"
4305.56,-5,147.494,"expDetail","./sample.txt"
4305.57,-5,155.452,"expDetail","./sample.txt"
4305.58,-5,169.883,"expDetail","./sample.txt"
4305.589,-5,135.746,"expDetail","./sample.txt"
4305.599,-5,147.257,"expDetail","./sample.txt"
4305.609,-5,135.176,"expDetail","./sample.txt"
4305.619,-5,113.54,"expDetail","./sample.txt"
4305.628,-5,115.217,"expDetail","./sample.txt"
4305.639,-5,132.774,"expDetail","./sample.txt"
4305.649,-5,143.7,"expDetail","./sample.txt"
4305.659,-5,143.228,"expDetail","./sample.txt"
4305.668,-5,134.955,"expDetail","./sample.txt"
4305.678,-5,140.898,"expDetail","./sample.txt"
4305.688,-5,147.994,"expDetail","./sample.txt"
4305.698,-5,155.336,"expDetail","./sample.txt"
4305.708,-5,152.218,"expDetail","./sample.txt"
4305.717,-5,158.041,"expDetail","./sample.txt"
4305.727,-5,98.926,"expDetail","./sample.txt"
4305.738,-5,135.664,"expDetail","./sample.txt"
4305.748,-5,132.418,"expDetail","./sample.txt"
4305.757,-5,140.38,"expDetail","./sample.txt"
4305.767,-5,152.365,"expDetail","./sample.txt"
4305.777,-5,166.376,"expDetail","./sample.txt"
4305.787,-5,136.745,"expDetail","./sample.txt"
4305.796,-5,172.089,"expDetail","./sample.txt"
4305.806,-5,197.532,"expDetail","./sample.txt"
4305.816,-5,166.196,"expDetail","./sample.txt"
4305.827,-5,172.183,"expDetail","./sample.txt"
4305.836,-5,125.776,"expDetail","./sample.txt"
4305.846,-5,154.545,"expDetail","./sample.txt"
4305.856,-5,141.126,"expDetail","./sample.txt"
4305.866,-5,135.502,"expDetail","./sample.txt"
4305.875,-5,188.229,"expDetail","./sample.txt"
4305.885,-5,136,"expDetail","./sample.txt"
4305.895,-5,134.74,"expDetail","./sample.txt"
4305.905,-5,148.331,"expDetail","./sample.txt"
4305.915,-5,158.472,"expDetail","./sample.txt"
4305.925,-5,131.132,"expDetail","./sample.txt"
4305.935,-5,125.923,"expDetail","./sample.txt"
4305.945,-5,142.042,"expDetail","./sample.txt"
4305.955,-5,131.947,"expDetail","./sample.txt"
4305.964,-5,152.677,"expDetail","./sample.txt"
4305.974,-5,139.239,"expDetail","./sample.txt"
4305.984,-5,170.964,"expDetail","./sample.txt"
4305.994,-5,180.635,"expDetail","./sample.txt"
4306.003,-5,160.02,"expDetail","./sample.txt"
4306.014,-5,147.146,"expDetail","./sample.txt"
4306.024,-5,188.887,"expDetail","./sample.txt"
4306.034,-5,155.868,"expDetail","./sample.txt"
4306.043,-5,194.311,"expDetail","./sample.txt"
4306.053,-5,182.029,"expDetail","./sample.txt"
4306.063,-5,194.761,"expDetail","./sample.txt"
4306.073,-5,194.435,"expDetail","./sample.txt"
4306.083,-5,182.661,"expDetail","./sample.txt"
4306.092,-5,203.383,"expDetail","./sample.txt"
4306.102,-5,146.252,"expDetail","./sample.txt"
4306.113,-5,161.202,"expDetail","./sample.txt"
4306.123,-5,127.392,"expDetail","./sample.txt"
4306.132,-5,121.483,"expDetail","./sample.txt"
4306.142,-5,167.989,"expDetail","./sample.txt"
4306.152,-5,157.84,"expDetail","./sample.txt"
4306.162,-5,164.872,"expDetail","./sample.txt"
4306.171,-5,160.33,"expDetail","./sample.txt"
4306.181,-5,119.622,"expDetail","./sample.txt"
4306.191,-5,119.269,"expDetail","./sample.txt"
4306.202,-5,136.115,"expDetail","./sample.txt"
4306.211,-5,118.863,"expDetail","./sample.txt"
4306.221,-5,102.48,"expDetail","./sample.txt"
4306.231,-5,135.243,"expDetail","./sample.txt"
4306.241,-5,119.507,"expDetail","./sample.txt"
4306.25,-5,165.161,"expDetail","./sample.txt"
4306.26,-5,183.278,"expDetail","./sample.txt"
4306.27,-5,136.072,"expDetail","./sample.txt"
4306.28,-5,116.059,"expDetail","./sample.txt"
4306.29,-5,176.069,"expDetail","./sample.txt"
4306.299,-5,142.266,"expDetail","./sample.txt"
4306.31,-5,131.756,"expDetail","./sample.txt"
4306.32,-5,172.944,"expDetail","./sample.txt"
4306.33,-5,142.345,"expDetail","./sample.txt"
4306.339,-5,173.776,"expDetail","./sample.txt"
4306.349,-5,153.904,"expDetail","./sample.txt"
4306.359,-5,144.941,"expDetail","./sample.txt"
4306.369,-5,152.936,"expDetail","./sample.txt"
4306.378,-5,170.811,"expDetail","./sample.txt"
4306.389,-5,191.013,"expDetail","./sample.txt"
4306.399,-5,176.427,"expDetail","./sample.txt"
4306.409,-5,149.787,"expDetail","./sample.txt"
4306.418,-5,169.189,"expDetail","./sample.txt"
4306.429,-5,179.186,"expDetail","./sample.txt"
4306.438,-5,175.985,"expDetail","./sample.txt"
4306.448,-5,171.2,"expDetail","./sample.txt"
4306.458,-5,169.674,"expDetail","./sample.txt"
4306.468,-5,159.652,"expDetail","./sample.txt"
4306.477,-5,119.199,"expDetail","./sample.txt"
4306.488,-5,165.487,"expDetail","./sample.txt"
4306.498,-5,171.366,"expDetail","./sample.txt"
4306.507,-5,194.887,"expDetail","./sample.txt"
4306.517,-5,179.837,"expDetail","./sample.txt"
4306.527,-5,145.664,"expDetail","./sample.txt"
4306.537,-5,192.278,"expDetail","./sample.txt"
4306.546,-5,162.059,"expDetail","./sample.txt"
4306.556,-5,179.227,"expDetail","./sample.txt"
4306.566,-5,142.735,"expDetail","./sample.txt"
4306.577,-5,165.468,"expDetail","./sample.txt"
4306.586,-5,150.045,"expDetail","./sample.txt"
4306.596,-5,187.534,"expDetail","./sample.txt"
4306.606,-5,177.906,"expDetail","./sample.txt"
4306.616,-5,128.926,"expDetail","./sample.txt"
4306.625,-5,134.449,"expDetail","./sample.txt"
4306.635,-5,155.752,"expDetail","./sample.txt"
4306.645,-5,131.727,"expDetail","./sample.txt"
4306.655,-5,134.498,"expDetail","./sample.txt"
4306.666,-5,157.166,"expDetail","./sample.txt"
4306.675,-5,144.092,"expDetail","./sample.txt"
4306.685,-5,151.335,"expDetail","./sample.txt"
4306.695,-5,138.303,"expDetail","./sample.txt"
4306.705,-5,115.933,"expDetail","./sample.txt"
4306.714,-5,166.089,"expDetail","./sample.txt"
4306.724,-5,138.559,"expDetail","./sample.txt"
4306.734,-5,125.331,"expDetail","./sample.txt"
4306.744,-5,130.191,"expDetail","./sample.txt"
4306.753,-5,131.856,"expDetail","./sample.txt"
4306.763,-5,136.818,"expDetail","./sample.txt"
4306.774,-5,145.196,"expDetail","./sample.txt"
4306.784,-5,128.642,"expDetail","./sample.txt"
4306.793,-5,174.465,"expDetail","./sample.txt"
4306.803,-5,117.91,"expDetail","./sample.txt"
4306.813,-5,146.057,"expDetail","./sample.txt"
4306.823,-5,131.49,"expDetail","./sample.txt"
4306.833,-5,178.798,"expDetail","./sample.txt"
4306.842,-5,119.379,"expDetail","./sample.txt"
4306.853,-5,137.561,"expDetail","./sample.txt"
4306.863,-5,136.884,"expDetail","./sample.txt"
4306.873,-5,130.42,"expDetail","./sample.txt"
4306.882,-5,169.433,"expDetail","./sample.txt"
4306.892,-5,158.721,"expDetail","./sample.txt"
4306.902,-5,135.155,"expDetail","./sample.txt"
4306.912,-5,165.866,"expDetail","./sample.txt"
4306.921,-5,145.615,"expDetail","./sample.txt"
4306.931,-5,131.455,"expDetail","./sample.txt"
4306.941,-5,158.419,"expDetail","./sample.txt"
4306.952,-5,157.718,"expDetail","./sample.txt"
4306.961,-5,154.824,"expDetail","./sample.txt"
4306.971,-5,162.103,"expDetail","./sample.txt"
4306.981,-5,152.322,"expDetail","./sample.txt"
4306.991,-5,148.616,"expDetail","./sample.txt"
4307,-5,163.407,"expDetail","./sample.txt"
4307.01,-5,164.915,"expDetail","./sample.txt"
4307.02,-5,156.22,"expDetail","./sample.txt"
4307.03,-5,153.683,"expDetail","./sample.txt"
4307.041,-5,181.178,"expDetail","./sample.txt"
4307.05,-5,162.976,"expDetail","./sample.txt"
4307.06,-5,139.021,"expDetail","./sample.txt"
4307.07,-5,163.868,"expDetail","./sample.txt"
4307.08,-5,175.005,"expDetail","./sample.txt"
4307.089,-5,154.878,"expDetail","./sample.txt"
4307.099,-5,143.415,"expDetail","./sample.txt"
4307.109,-5,156.886,"expDetail","./sample.txt"
4307.119,-5,159.705,"expDetail","./sample.txt"
4307.128,-5,145.628,"expDetail","./sample.txt"
4307.139,-5,150.535,"expDetail","./sample.txt"
4307.149,-5,167.518,"expDetail","./sample.txt"
4307.159,-5,167.263,"expDetail","./sample.txt"
4307.168,-5,127.722,"expDetail","./sample.txt"
4307.178,-5,185.624,"expDetail","./sample.txt"
4307.188,-5,141.365,"expDetail","./sample.txt"
4307.198,-5,169.141,"expDetail","./sample.txt"
4307.208,-5,167.157,"expDetail","./sample.txt"
4307.217,-5,162.814,"expDetail","./sample.txt"
4307.228,-5,171.43,"expDetail","./sample.txt"
4307.238,-5,154.095,"expDetail","./sample.txt"
4307.248,-5,177.316,"expDetail","./sample.txt"
4307.257,-5,175.548,"expDetail","./sample.txt"
4307.267,-5,204.465,"expDetail","./sample.txt"
4307.277,-5,166.555,"expDetail","./sample.txt"
4307.287,-5,173.407,"expDetail","./sample.txt"
4307.296,-5,155.53,"expDetail","./sample.txt"
4307.306,-5,183.336,"expDetail","./sample.txt"
4307.316,-5,168.556,"expDetail","./sample.txt"
4307.326,-5,150.11,"expDetail","./sample.txt"
4307.336,-5,138.878,"expDetail","./sample.txt"
4307.346,-5,192.537,"expDetail","./sample.txt"
4307.356,-5,177.826,"expDetail","./sample.txt"
4307.366,-5,155.37,"expDetail","./sample.txt"
4307.375,-5,134.085,"expDetail","./sample.txt"
4307.385,-5,190.256,"expDetail","./sample.txt"
4307.395,-5,168.439,"expDetail","./sample.txt"
4307.405,-5,168.548,"expDetail","./sample.txt"
4307.415,-5,147.139,"expDetail","./sample.txt"
4307.425,-5,163.713,"expDetail","./sample.txt"
4307.435,-5,170.528,"expDetail","./sample.txt"
4307.445,-5,178.699,"expDetail","./sample.txt"
4307.455,-5,173.101,"expDetail","./sample.txt"
4307.464,-5,175.827,"expDetail","./sample.txt"
4307.474,-5,179.922,"expDetail","./sample.txt"
4307.484,-5,160.077,"expDetail","./sample.txt"
4307.495,-5,158.425,"expDetail","./sample.txt"
4307.503,-5,147.003,"expDetail","./sample.txt"
4307.514,-5,134.417,"expDetail","./sample.txt"
4307.524,-5,156.384,"expDetail","./sample.txt"
4307.534,-5,133.506,"expDetail","./sample.txt"
4307.543,-5,145.567,"expDetail","./sample.txt"
4307.553,-5,143.773,"expDetail","./sample.txt"
4307.563,-5,132.555,"expDetail","./sample.txt"
4307.573,-5,162.649,"expDetail","./sample.txt"
4307.583,-5,156.084,"expDetail","./sample.txt"
4307.592,-5,175.669,"expDetail","./sample.txt"
4307.603,-5,187.511,"expDetail","./sample.txt"
4307.613,-5,195.11,"expDetail","./sample.txt"
4307.623,-5,160.55,"expDetail","./sample.txt"
4307.632,-5,159.077,"expDetail","./sample.txt"
4307.642,-5,158.27,"expDetail","./sample.txt"
4307.652,-5,109.398,"expDetail","./sample.txt"
4307.662,-5,121.482,"expDetail","./sample.txt"
4307.671,-5,164.192,"expDetail","./sample.txt"
4307.681,-5,147.424,"expDetail","./sample.txt"
4307.693,-5,159.16,"expDetail","./sample.txt"
4307.702,-5,157.869,"expDetail","./sample.txt"
4307.711,-5,194.578,"expDetail","./sample.txt"
4307.721,-5,179.891,"expDetail","./sample.txt"
4307.731,-5,179.479,"expDetail","./sample.txt"
4307.741,-5,145.841,"expDetail","./sample.txt"
4307.75,-5,131.005,"expDetail","./sample.txt"
4307.76,-5,148.226,"expDetail","./sample.txt"
4307.77,-5,174.354,"expDetail","./sample.txt"
4307.78,-5,145.056,"expDetail","./sample.txt"
4307.791,-5,123.548,"expDetail","./sample.txt"
4307.8,-5,165.066,"expDetail","./sample.txt"
4307.81,-5,206.49,"expDetail","./sample.txt"
4307.82,-5,184.161,"expDetail","./sample.txt"
4307.83,-5,155.316,"expDetail","./sample.txt"
4307.839,-5,186.272,"expDetail","./sample.txt"
4307.849,-5,160.255,"expDetail","./sample.txt"
4307.859,-5,157.314,"expDetail","./sample.txt"
4307.869,-5,143.689,"expDetail","./sample.txt"
4307.878,-5,147.148,"expDetail","./sample.txt"
4307.889,-5,171.167,"expDetail","./sample.txt"
4307.899,-5,183.613,"expDetail","./sample.txt"
4307.909,-5,169.69,"expDetail","./sample.txt"
4307.918,-5,140.73,"expDetail","./sample.txt"
4307.928,-5,114.96,"expDetail","./sample.txt"
4307.938,-5,127.581,"expDetail","./sample.txt"
4307.948,-5,150.091,"expDetail","./sample.txt"
4307.958,-5,133.96,"expDetail","./sample.txt"
4307.967,-5,107.386,"expDetail","./sample.txt"
4307.977,-5,143.089,"expDetail","./sample.txt"
4307.988,-5,125.412,"expDetail","./sample.txt"
4307.998,-5,162.301,"expDetail","./sample.txt"
4308.007,-5,166.415,"expDetail","./sample.txt"
4308.017,-5,116.777,"expDetail","./sample.txt"
4308.027,-5,145.337,"expDetail","./sample.txt"
4308.037,-5,143.042,"expDetail","./sample.txt"
4308.046,-5,152.43,"expDetail","./sample.txt"
4308.056,-5,144.071,"expDetail","./sample.txt"
4308.066,-5,166.148,"expDetail","./sample.txt"
4308.077,-5,164.034,"expDetail","./sample.txt"
4308.086,-5,130.615,"expDetail","./sample.txt"
4308.096,-5,173.514,"expDetail","./sample.txt"
4308.106,-5,161.947,"expDetail","./sample.txt"
4308.116,-5,153.722,"expDetail","./sample.txt"
4308.125,-5,160.992,"expDetail","./sample.txt"
4308.135,-5,165.724,"expDetail","./sample.txt"
4308.145,-5,133.73,"expDetail","./sample.txt"
4308.155,-5,171.755,"expDetail","./sample.txt"
4308.166,-5,148.25,"expDetail","./sample.txt"
4308.175,-5,95.578,"expDetail","./sample.txt"
4308.185,-5,137.223,"expDetail","./sample.txt"
4308.195,-5,142.73,"expDetail","./sample.txt"
4308.205,-5,154.799,"expDetail","./sample.txt"
4308.214,-5,144.649,"expDetail","./sample.txt"
4308.225,-5,179.124,"expDetail","./sample.txt"
4308.234,-5,131.161,"expDetail","./sample.txt"
4308.244,-5,133.243,"expDetail","./sample.txt"
4308.253,-5,127.159,"expDetail","./sample.txt"
4308.264,-5,145.554,"expDetail","./sample.txt"
4308.274,-5,128.394,"expDetail","./sample.txt"
4308.284,-5,164.335,"expDetail","./sample.txt"
4308.293,-5,152.822,"expDetail","./sample.txt"
4308.303,-5,138.899,"expDetail","./sample.txt"
4308.313,-5,154.203,"expDetail","./sample.txt"
4308.323,-5,111.947,"expDetail","./sample.txt"
4308.333,-5,158.603,"expDetail","./sample.txt"
4308.343,-5,186.851,"expDetail","./sample.txt"
4308.353,-5,134.294,"expDetail","./sample.txt"
4308.363,-5,174.35,"expDetail","./sample.txt"
4308.373,-5,132.959,"expDetail","./sample.txt"
4308.382,-5,151.039,"expDetail","./sample.txt"
4308.392,-5,153.088,"expDetail","./sample.txt"
4308.402,-5,162.363,"expDetail","./sample.txt"
4308.412,-5,143.905,"expDetail","./sample.txt"
4308.421,-5,139.608,"expDetail","./sample.txt"
4308.431,-5,155.192,"expDetail","./sample.txt"
4308.441,-5,176.319,"expDetail","./sample.txt"
4308.452,-5,190.585,"expDetail","./sample.txt"
4308.461,-5,161.09,"expDetail","./sample.txt"
4308.471,-5,165.741,"expDetail","./sample.txt"
4308.481,-5,177.036,"expDetail","./sample.txt"
4308.491,-5,107.502,"expDetail","./sample.txt"
4308.5,-5,136.698,"expDetail","./sample.txt"
4308.51,-5,172.976,"expDetail","./sample.txt"
4308.52,-5,176.124,"expDetail","./sample.txt"
4308.53,-5,167.939,"expDetail","./sample.txt"
4308.541,-5,182.224,"expDetail","./sample.txt"
4308.55,-5,159.826,"expDetail","./sample.txt"
4308.56,-5,155.703,"expDetail","./sample.txt"
4308.57,-5,167.865,"expDetail","./sample.txt"
4308.58,-5,172.398,"expDetail","./sample.txt"
4308.589,-5,152.449,"expDetail","./sample.txt"
4308.599,-5,142.923,"expDetail","./sample.txt"
4308.609,-5,131.335,"expDetail","./sample.txt"
4308.619,-5,159.173,"expDetail","./sample.txt"
4308.628,-5,164.978,"expDetail","./sample.txt"
4308.639,-5,190.718,"expDetail","./sample.txt"
4308.649,-5,158.928,"expDetail","./sample.txt"
4308.659,-5,151.46,"expDetail","./sample.txt"
4308.668,-5,199.746,"expDetail","./sample.txt"
4308.678,-5,162.841,"expDetail","./sample.txt"
4308.688,-5,135.265,"expDetail","./sample.txt"
4308.698,-5,120.526,"expDetail","./sample.txt"
4308.708,-5,169.47,"expDetail","./sample.txt"
4308.717,-5,119.667,"expDetail","./sample.txt"
4308.728,-5,131.775,"expDetail","./sample.txt"
4308.738,-5,182.858,"expDetail","./sample.txt"
4308.748,-5,163.658,"expDetail","./sample.txt"
4308.757,-5,154.501,"expDetail","./sample.txt"
4308.769,-5,197.823,"expDetail","./sample.txt"
4308.777,-5,189.706,"expDetail","./sample.txt"
4308.787,-5,195.076,"expDetail","./sample.txt"
4308.796,-5,193.495,"expDetail","./sample.txt"
4308.806,-5,166.529,"expDetail","./sample.txt"
4308.816,-5,169.159,"expDetail","./sample.txt"
4308.827,-5,160.365,"expDetail","./sample.txt"
4308.836,-5,145.103,"expDetail","./sample.txt"
4308.846,-5,156.969,"expDetail","./sample.txt"
4308.856,-5,161.329,"expDetail","./sample.txt"
4308.866,-5,157.939,"expDetail","./sample.txt"
4308.875,-5,150.613,"expDetail","./sample.txt"
4308.885,-5,148.672,"expDetail","./sample.txt"
4308.895,-5,169.862,"expDetail","./sample.txt"
4308.905,-5,160.92,"expDetail","./sample.txt"
4308.916,-5,162.456,"expDetail","./sample.txt"
4308.925,-5,194.979,"expDetail","./sample.txt"
4308.935,-5,170.288,"expDetail","./sample.txt"
4308.945,-5,148.376,"expDetail","./sample.txt"
4308.955,-5,167.615,"expDetail","./sample.txt"
4308.964,-5,171.255,"expDetail","./sample.txt"
4308.974,-5,167.225,"expDetail","./sample.txt"
4308.984,-5,168.125,"expDetail","./sample.txt"
4308.995,-5,119.476,"expDetail","./sample.txt"
4309.003,-5,144.891,"expDetail","./sample.txt"
4309.014,-5,176.293,"expDetail","./sample.txt"
4309.024,-5,151.067,"expDetail","./sample.txt"
4309.034,-5,165.985,"expDetail","./sample.txt"
4309.043,-5,169.449,"expDetail","./sample.txt"
4309.053,-5,194.455,"expDetail","./sample.txt"
4309.063,-5,167.158,"expDetail","./sample.txt"
4309.073,-5,211.533,"expDetail","./sample.txt"
4309.083,-5,176.187,"expDetail","./sample.txt"
4309.094,-5,162.031,"expDetail","./sample.txt"
4309.103,-5,186.061,"expDetail","./sample.txt"
4309.113,-5,170.605,"expDetail","./sample.txt"
4309.123,-5,170.654,"expDetail","./sample.txt"
4309.132,-5,178.195,"expDetail","./sample.txt"
4309.142,-5,156.206,"expDetail","./sample.txt"
4309.152,-5,180.119,"expDetail","./sample.txt"
4309.162,-5,188.298,"expDetail","./sample.txt"
4309.171,-5,154.536,"expDetail","./sample.txt"
4309.181,-5,165.472,"expDetail","./sample.txt"
4309.191,-5,161.074,"expDetail","./sample.txt"
4309.202,-5,169.214,"expDetail","./sample.txt"
4309.211,-5,158.69,"expDetail","./sample.txt"
4309.221,-5,181.624,"expDetail","./sample.txt"
4309.231,-5,145.072,"expDetail","./sample.txt"
4309.241,-5,184.361,"expDetail","./sample.txt"
4309.25,-5,169.906,"expDetail","./sample.txt"
4309.26,-5,153.73,"expDetail","./sample.txt"
4309.27,-5,159.716,"expDetail","./sample.txt"
4309.28,-5,143.252,"expDetail","./sample.txt"
4309.29,-5,151.889,"expDetail","./sample.txt"
4309.3,-5,155.128,"expDetail","./sample.txt"
4309.31,-5,175.823,"expDetail","./sample.txt"
4309.32,-5,153.828,"expDetail","./sample.txt"
4309.33,-5,186.424,"expDetail","./sample.txt"
4309.339,-5,178.651,"expDetail","./sample.txt"
4309.349,-5,153.233,"expDetail","./sample.txt"
4309.359,-5,169.191,"expDetail","./sample.txt"
4309.369,-5,162.045,"expDetail","./sample.txt"
4309.378,-5,206.316,"expDetail","./sample.txt"
4309.389,-5,136.129,"expDetail","./sample.txt"
4309.399,-5,158.603,"expDetail","./sample.txt"
4309.409,-5,154.384,"expDetail","./sample.txt"
4309.418,-5,154.737,"expDetail","./sample.txt"
4309.428,-5,176.769,"expDetail","./sample.txt"
4309.438,-5,161.888,"expDetail","./sample.txt"
4309.448,-5,134.407,"expDetail","./sample.txt"
4309.458,-5,147.282,"expDetail","./sample.txt"
4309.467,-5,168.15,"expDetail","./sample.txt"
4309.478,-5,178.167,"expDetail","./sample.txt"
